dimhash,segments,segt
0x61a4c7c129cd73e0ad9d828e7816a05e,ClassesOfContingentLiabilities=ContingentPenaltiesCashTaxesTransferPricing;ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;Range=TopOfRange;,0
0x961a369fd17ebf65974266010912cd3d,GeographicalAreas=US;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2039;,0
0x7e8acb832eae493cb1c4dae84856deff,ClassesOfFinancialAssets=UraniumContracts;LevelsOfFairValueHierarchy=AtFairValue;,0
0x9c29275c4b75791278e8c3d886404871,ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;,0
0xab47c3dca30e0a59c4e38fb9aa56efe8,GeographicalAreas=US;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2040;,0
0xbb868c1f34035f0068c6b1fd4c225517,ClassesOfContingentLiabilities=ContingentPenaltiesCashTaxesTransferPricing;ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;Range=BottomOfRange;,0
0x98acee5168a699f9d56d86077ba12e23,ClassesOfContingentLiabilities=ContingentPenaltiesHalfOfCashTaxesTransferPricing;ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;Range=TopOfRange;,0
0x9a5de7ce420077bf9bbe9dec346c6a04,ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;Range=TopOfRange;,0
0xbfb95cc36cc7d8ee56e0bb6f6a9fc5a8,ClassesOfContingentLiabilities=ContingentPenaltiesHalfOfCashTaxesTransferPricing;ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;Range=BottomOfRange;,0
0xc23223f1a50c33eb445081eeb26eb95d,GeographicalAreas=ForeignCountries;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2038;,0
0xb347b1c69e3e492c6652b5d2c5698af5,ClassesOfContingentLiabilities=ContingentPenaltiesTransferPricing;IncomeTaxAuthority=CanadianRevenueAgency;,0
0xbcf264d46ca2007a6d6572631d983a0e,GeographicalAreas=US;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry203;,0
0xe96fb2f0b23058baa826d4de2ccef943,TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2040;,0
0xfc6bb4446e0854c4a45c520532cd3678,GeographicalAreas=ForeignCountries;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2040;,0
0xdc094c7064da7aed8309d72214ae7769,ClassesOfProvisions=MiscellaneousOtherProvisions;IncomeTaxAuthority=CanadianRevenueAgency;Range=BottomOfRange;,0
0xdd39a46ac9d559d81a4472bf5b983c25,GeographicalAreas=ForeignCountries;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2039;,0
0xf9bd708fdbf4ddfc4a05d8f112ffe904,ClassesOfFinancialAssets=UraniumContracts;LevelsOfFairValueHierarchy=Level2OfFairValueHierarchy;,0
0xf131f6ab09d865640fbf9a75c29a10c0,ClassesOfFinancialAssets=UraniumContracts;,0
0xf33d0db4315844ada1c9cad0f367ee98,ClassesOfFinancialAssets=InterestRateSwapContract;LevelsOfFairValueHierarchy=AtFairValue;,0
0xfe0f156b4c8bb68bd085e28c7ebde66f,TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2038;,0
0xb09fedb03b00e3c08b68f44f77c20569,CategoriesOfFinancialAssets=InvestmentsInEquityInstrumentsMeasuredAtFairValueThroughOtherComprehensiveIncome;,0
0x0bc9788629611d4dec6fc84d00ab1432,GeographicalAreas=CA;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2040;,0
0x2bbdd8905a06ef6121c7722646631e4d,ActuarialAssumptions=ActuarialAssumptionOfExpectedRatesOfSalaryIncreases;DefinedBenefitPlans=PensionDefinedBenefitPlans;,0
0x411f12986beb909b8b9f3298917d2d77,Maturity=LaterThanFourYearsAndNotLaterThanFiveYears;Segments=OtherSegment;,0
0x3504bbd9af5c1f51da2023277691ba0a,BorrowingsByName=SeriesESeniorUnsecuredDebenture;ClassesOfFinancialAssets=InterestRateSwapContract;TypesOfInterestRates=FloatingInterestRate;TypesOfRisks=InterestRateRisk;,0
0x593276f352feee51427c0afe9d67140d,GeographicalAreas=CA;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry203;,0
0x499409ab74187a4e02dcd2a42ffb11ac,Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;Segments=OtherSegment;,0
0x59a6ffdb04b241df22036e2b5978d33e,Maturity=NotLaterThanOneYear;Segments=OtherSegment;,0
0x707129861b84a49550e39fb1b858ee49,RangesOfExercisePricesForOutstandingShareOptions=PriceRange11Dollars32CentsTo17Dollars84Cents;,0
0x89b224f2ecc8a200d13d763a1fef75a0,ClassesOfFinancialAssets=Denison;,0
0x9797954a88e67c86f9f511c5b3657c49,BorrowingsByName=SeriesESeniorUnsecuredDebenture;ClassesOfFinancialAssets=InterestRateSwapContract;TypesOfInterestRates=FixedInterestRate;TypesOfRisks=InterestRateRisk;,0
0xafa646f53309aca0ed01d0c1262d8c9d,GeographicalAreas=CA;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2038;,0
0x9652b9f5abba61dbf2925923169cd10a,Maturity=LaterThanThreeYearsAndNotLaterThanFourYears;Segments=OtherSegment;,0
0xa2ced3d99e76d537be0340c3f2384816,RangesOfExercisePricesForOutstandingShareOptions=PriceRange17Dollars85CentsTo39Dollars53Cents;,0
0xd6934db511f59c9daac213dfbc4dafa2,MajorCustomers=OneMajorCustomerOfCamecoAllSegments;,0
0xd771fce4ab542c35d8781167c197a0a5,ClassesOfFinancialAssets=GoviEx;,0
0xa879edd4e8e54ca5aae8fee15536600b,GeographicalAreas=CA;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2039;,0
0xe067dbad88bffa758b5f4f32fbaa4649,ProductsAndServices=Uranium;,0
0xf888ef597941fdf8f7dab6710360752f,Maturity=LaterThanFiveYears;Segments=OtherSegment;,0
0xffebee4729af86167f04337cee244556,ClassesOfFinancialAssets=UEX;,0
0xecb6b752fbe7f4fbbc8c6c6118cd9a4e,Maturity=LaterThanOneYearAndNotLaterThanTwoYears;Segments=OtherSegment;,0
0xee59808f87e9133a2eccd11a0d239101,BorrowingsByName=SeriesESeniorUnsecuredDebenture;ClassesOfFinancialAssets=InterestRateSwapContract;TypesOfRisks=InterestRateRisk;,0
0x1925ef40e7799f1c4df58c19cb970ebd,Range=BottomOfRange;Segments=FuelServices;,0
0x164bda70a7aedf0e96bdc5163573bc3f,Range=TopOfRange;Segments=FuelServices;,0
0xdb5da1ad7ca31a2235297edaeb9e73dc,ClassesOfFinancialAssets=ISOEnergy;,0
0xcb41e574b7abd1dccc998286eecbd100,Range=Range;Segments=FuelServices;,0
0x4bc61342336e5dee7e2921963684ded4,BorrowingsByName=ProductLoan;ProductsAndServices=Uranium;Range=Range;,0
0x418773ccaf2a98009708c9bc10d0ccdf,BorrowingsByName=ProductLoan;ProductsAndServices=Uf6;Range=Range;,0
0x990e3b134c70604ed9dc7e20baf09f8f,JointOperations=CigarLake;Segments=Uranium;,0
0xd92865bfe353368a9c822e774f108f1c,ClassesOfFinancialAssets=EquityInvestments;,0
0x98de760f8df94c4f376e6e308722b480,Range=BottomOfRange;RangesOfExercisePricesForOutstandingShareOptions=PriceRange11Dollars32CentsTo17Dollars84Cents;,0
0xfd64deb2f25ac2605767407a3c9a551b,Range=TopOfRange;RangesOfExercisePricesForOutstandingShareOptions=PriceRange17Dollars85CentsTo39Dollars53Cents;,0
0x2ba5af513eafa5c250b9eb99295ae9ef,Range=TopOfRange;RangesOfExercisePricesForOutstandingShareOptions=PriceRange11Dollars32CentsTo17Dollars84Cents;,0
0x8a45bf2ed70eb2f5683552d6449710a0,Range=BottomOfRange;RangesOfExercisePricesForOutstandingShareOptions=PriceRange17Dollars85CentsTo39Dollars53Cents;,0
0xdcf59e7fb94af8030390d5b831a0568b,RangesOfExercisePricesForOutstandingShareOptions=PriceRange15Dollars84CentsTo19Dollars30Cents;,0
0x30b583e59289f4690d0cea3c57be3bd3,CategoriesOfRelatedParties=JointControlOrSignificantInfluence;SignificantInvestmentsInAssociates=WestinghouseElectricCompany;,0
0x63b83f9225db3ac36c98769a4254f005,BorrowingsByName=ProductLoan;Maturity=LaterThanThreeYearsAndNotLaterThanFourYears;ProductsAndServices=Uranium;,0
0xb6c55d78c5b4c2c2130a1ef03535c5c9,CategoriesOfFinancialAssets=FinancialAssetsAtAmortisedCostCategory;ClassesOfFinancialAssets=InterestRateSwapContract;,0
0xd4f5a454e7cfb1efca740683e22e16c5,BorrowingsByName=TermLoanTrancheOne;Maturity=LaterThanOneYearAndNotLaterThanTwoYears;SignificantInvestmentsInAssociates=WestinghouseElectricCompany;,0
0xf4e320426c709083b20a0f7962bfeb59,Range=TopOfRange;RangesOfExercisePricesForOutstandingShareOptions=PriceRange15Dollars84CentsTo19Dollars30Cents;,0
0x0317461f99959dea4e3bf6ba676bc608,BorrowingsByName=TermLoan;SignificantInvestmentsInAssociates=WestinghouseElectricCompany;,0
0xdd742ae46333a4203e29df27f6e01043,BorrowingsByName=BridgeLoanFacility;Maturity=NotLaterThanOneYear;SignificantInvestmentsInAssociates=WestinghouseElectricCompany;,0
0xe914ea18c872e3e4d84ace2bd33ced39,BorrowingsByName=TermLoanTrancheTwo;Maturity=LaterThanTwoYearsAndNotLaterThanThreeYears;SignificantInvestmentsInAssociates=WestinghouseElectricCompany;,0
0x8c85e1ea0ee66acef69d1f89d110e1ed,BorrowingsByName=ProductLoan;Maturity=LaterThanThreeYearsAndNotLaterThanFourYears;ProductsAndServices=Uf6;,0
0x4e29dc34803a45a58c8ce4577c30c98f,ClassesOfFinancialInstruments=ShortTermInvestments;TypesOfRisks=CurrencyRisk;,0
0x241ce9d5e3dac8c8c0cb2f2ef7606336,Range=BottomOfRange;RangesOfExercisePricesForOutstandingShareOptions=PriceRange15Dollars84CentsTo19Dollars30Cents;,0
0x939c8494f689e494a963e24bc988482d,TypesOfRisks=CommodityPriceRisk;,0
0x0101f636e1eeb236f2dabf42559ce1df,GeographicalAreas=CountryOfDomicile;,0
0x17ee725d1a7739518b2de6c1ad02667f,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;ClassesOfIntangibleAssetsAndGoodwill=Goodwill;,0
0x80c216b571e156a3b04e60a134f302aa,ClassesOfIntangibleAssetsAndGoodwill=Goodwill;,0
0x85bfd818c15a99e512bad82afe647303,CategoriesOfFinancialAssets=FinancialAssetsAvailableforsaleCategory;,0
0x986e83513f8226119fd92b58f72f6b7d,ClassesOfIntangibleAssetsAndGoodwill=CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights;,0
0xc546d438d2c6f0783903076e673a89cf,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;ClassesOfIntangibleAssetsAndGoodwill=CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights;,0
0x73e3a113f8ce9fce63f53123fd04408b,CategoriesOfFinancialAssets=LoansAndReceivablesCategory;,0
0x6e1e3cb1ec1d382dd088a389566bd249,CategoriesOfRelatedParties=Parent;,0
0x6f0c8751cb6656fc451aaf0e4e45a679,DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0xbcc49121027db98254b2091e2d4c1675,ClassesOfFinancialLiabilities=DividendsPayable;,0
0x63291ce87b7d1de884aaef7e9d72562d,DefinedBenefitPlans=DomesticDefinedBenefitPlans;NetDefinedBenefitLiabilityAsset=PresentValueOfDefinedBenefitObligation;,0
0xc368968123a71e8b04bdd8ccdf6da9b5,DefinedBenefitPlans=DomesticDefinedBenefitPlans;NetDefinedBenefitLiabilityAsset=PlanAssets;,0
0x645666fee3ad681c5ba91ac124d43cb5,ActuarialAssumptions=ActuarialAssumptionOfDiscountRates;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0xcd688886d7055986fb8ee2069a18692c,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;ClassesOfIntangibleAssetsAndGoodwill=Goodwill;,0
0x0ac46f283e60569e1bccc5a1d85512ce,ActuarialAssumptions=ActuarialAssumptionOfExpectedRatesOfSalaryIncreases;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0x3195d8f63c598a9b92476763d735b38f,ClassesOfFinancialInstruments=TradeReceivables;Currency=USD;TypesOfRisks=CurrencyRisk;,0
0x003b87912a36aa596efa384c011d3a48,BorrowingsByName=SeriesDSeniorUnsecuredDebenture;ClassesOfFinancialAssets=InterestRateSwapContract;TypesOfInterestRates=FixedInterestRate;TypesOfRisks=InterestRateRisk;,0
0x0557b36c4a8b444c11635923424feb54,ClassesOfFinancialLiabilities=DividendsPayable;Maturity=LaterThanFiveYears;,0
0x0585d39cc4f4328335d7fc5425e1b4e1,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2038;,0
0x114b1f081b8b6dc009902ddfd717d722,ClassesOfFinancialLiabilities=OtherDerivativeLiabilities;Maturity=LaterThanThreeMonthsAndNotLaterThanOneYear;,0
0x15a562cef4e1d596703e00b2b4974d93,ClassesOfFinancialAssets=SharePurchaseOptions;,0
0x1b66a80d87af8c8d70ad56ac6066ed8e,ClassesOfFinancialAssets=SharePurchaseOptions;LevelsOfFairValueHierarchy=Level2OfFairValueHierarchy;,0
0x24df9c6c7b98ed2a4b269a20ea41dff5,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2040;,0
0x1dc5e335d8bb3b3183a1eac93b8aa406,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiryNoExpiry;,0
0x2f705a6142bd98999b48db106fa4899b,BorrowingsByName=SeriesDSeniorUnsecuredDebenture;ClassesOfFinancialAssets=InterestRateSwapContract;TypesOfRisks=InterestRateRisk;,0
0x30866d5cd2179c53d07eaccf0bc02b96,CategoriesOfFinancialLiabilities=Financialliabilitiesothercategorymember;,0
0x0e64695d21c5013ccd053396ca69d90f,RangesOfExercisePricesForOutstandingShareOptions=PriceRange21Dollars58CentsTo54Dollars38Cents;,0
0x05a287d419bfec2f8780184a0f328238,ClassesOfFinancialLiabilities=OtherDerivativeLiabilities;Maturity=LaterThanThreeYearsAndNotLaterThanFiveYears;,0
0x28032829af87e182efc4cfabab63833e,ClassesOfFinancialInstruments=NetForeignCurrencyDerivatives;Currency=USD;TypesOfRisks=CurrencyRisk;,0
0x59011c9ff4c8c9739678ca118b52162c,CategoriesOfRelatedParties=KeyManagementPersonnelOfEntityOrParentNonResident;Range=TopOfRange;,0
0x5b503e0f6815d22855f536499c1e3717,ClassesOfAssets=GlobalEquitySecurities;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0x3ac7c50cd7747d105ef0cf37946d6c47,CategoriesOfRelatedParties=JointControlOrSignificantInfluence;NonadjustingEventsAfterReportingPeriod=AnnouncingOrCommencingImplementationOfMajorRestructuring;,0
0x490b6b856599a2d483386eaf266c3666,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2030;,0
0x4d8e73a00c408a3464456d04c81c60c9,ClassesOfFinancialLiabilities=DividendsPayable;Maturity=LaterThanThreeMonthsAndNotLaterThanOneYear;,0
0x4e8dcf118a86a10a74c20d2d03eda368,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;IndividualAssetsOrCashgeneratingUnits=Kintyre;Segments=Uranium;,0
0x69d28dea506666c2103f5a7b63d03424,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2033;,0
0x7bfeb662f8e66fb38d227655c2e35192,Segments=Nukem;,0
0x4145bc373fcb9c934e19d9e4e8ddf3c3,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2034;,0
0x45bb09388c273548892d7fd376e5eb6f,ClassesOfFinancialAssets=SharePurchaseOptions;LevelsOfFairValueHierarchy=AtFairValue;,0
0x4786a2766c06c9e8e8872a0a8679b53a,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2036;,0
0x9180f101f2132cfe8437c2820f64459a,ClassesOfAssets=CanadianFixedIncome;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0x6d5996c7391cf590c6ab639edf17a334,ClassesOfFinancialInstruments=AccountsPayableAndAccruedLiabilities;Currency=USD;TypesOfRisks=CurrencyRisk;,0
0x5c3f21877752d562e40bdb2f1e26d918,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;ClassesOfIntangibleAssetsAndGoodwill=CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights;,0
0x5e0afeeaabe0de4fe134b41d52886fea,CategoriesOfRelatedParties=KeyManagementPersonnelOfEntityOrParentResident;Range=BottomOfRange;,0
0x8907c926f38d1d742df2c98980e300f4,ClassesOfFinancialInstruments=AdvancesReceivableFromInkai;TypesOfRisks=InterestRateRisk;,0
0x9e13882ab1caa86411544b6b31c5ae46,ClassesOfFinancialLiabilities=OtherDerivativeLiabilities;Maturity=LaterThanFiveYears;,0
0x92eca7eab5de9aa7a1e9891d87f3b59b,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;IndividualAssetsOrCashgeneratingUnits=Inkai;Segments=Uranium;,0
0x948fc5e81fd59a0b1d333a81069947d4,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;ClassesOfIntangibleAssetsAndGoodwill=Goodwill;IndividualAssetsOrCashgeneratingUnits=Nukemcgu;,0
0x96043b56eeedf5b566017a3011cd0041,RangesOfExercisePricesForOutstandingShareOptions=PriceRange16Dollars38CentsTo21Dollars57Cents;,0
0x7ddf72443daf9399c379edf9665b411c,ClassesOfFinancialLiabilities=DividendsPayable;Maturity=LaterThanThreeYearsAndNotLaterThanFiveYears;,0
0x7e48cbaecd61ac14956743a99a4fde9b,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;IndividualAssetsOrCashgeneratingUnits=UsOperations;Segments=Uranium;,0
0xb2303e0186a0074068bd0fceaad9b267,ClassesOfFinancialInstruments=LongTermReceivablesInvestmentsOther;Currency=USD;TypesOfRisks=CurrencyRisk;,0
0x82923669cbc185a99da76288289bbac7,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;ClassesOfPropertyPlantAndEquipment=ConstructionInProgress;IndividualAssetsOrCashgeneratingUnits=McArthurRiverKeyLakeOperations;Segments=Uranium;,0
0x9bdeffbcb271df549b470c361fd7806f,IndividualAssetsOrCashgeneratingUnits=RabbitLakeMember;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;Measurement=NonrecurringFairValueMeasurement;Segments=Uranium;,0
0x9cb631fe4f67ec0bf944cac53f6535d8,ClassesOfFinancialInstruments=CashAndCashEquivalents;Currency=USD;TypesOfRisks=CurrencyRisk;,0
0xa41e23ed0e2ad4b1bb367832aaa44805,ClassesOfFinancialInstruments=CashAndCashEquivalents;Currency=EUR;TypesOfRisks=CurrencyRisk;,0
0xaa7749a218240fc598bcb61d64732236,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2031;,0
0xabc3797284f3d7de0c3cdabe49aa8aee,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;ClassesOfIntangibleAssetsAndGoodwill=CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights;IndividualAssetsOrCashgeneratingUnits=UfpInvestments;,0
0xac0c5513024a48c1f2fb4cd0894cac4b,ClassesOfFinancialInstruments=TradeReceivables;Currency=KZT;TypesOfRisks=CurrencyRisk;,0
0xbd66dc837ac15a7424750078f2949ab0,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;IndividualAssetsOrCashgeneratingUnits=RabbitLakeMember;Segments=Uranium;,0
0xb7e0de255c46b15a0d8696a067ce8679,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry203;,0
0xcd1414838fe11ee8a6bef83d190fc54b,JointOperations=Inkai;,0
0xb9e87bdb361de98e70540691cd21ff6a,ClassesOfAssets=OtherAssets;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0xbababbdb3b854d1d7ae62266bfb4db48,BorrowingsByName=SeriesDSeniorUnsecuredDebenture;ClassesOfFinancialAssets=InterestRateSwapContract;TypesOfInterestRates=FloatingInterestRate;TypesOfRisks=InterestRateRisk;,0
0xb28e1f3bba449e21e4421dce60f01ad2,CategoriesOfRelatedParties=RelatedParties;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0xd2d857cf36ea86323fd480124f930395,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2035;,0
0xb33e5c629b8a844d834c98e8bbe8ab59,ActuarialAssumptions=ActuarialAssumptionOfLifeExpectancyAfterRetirement;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0xc473a89b4e73fef64e2da19c3b4191ca,CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=AccumulatedDepreciationAmortisationAndImpairment;ClassesOfIntangibleAssetsAndGoodwill=CustomerrelatedIntangibleAssets;IndividualAssetsOrCashgeneratingUnits=Nukemcgu;Maturity=NotLaterThanOneYear;,0
0xeac8957e702a770d42a54e3ac5d80226,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=UnusedTaxExpiry2032;,0
0xd6a892eff00abbff14df98828d6b18c3,IndividualAssetsOrCashgeneratingUnits=UsOperations;LevelsOfFairValueHierarchy=Level3OfFairValueHierarchy;Measurement=NonrecurringFairValueMeasurement;Segments=Uranium;,0
0xe4202d3c8e57c306b0e5074c07fa75ae,ClassesOfFinancialLiabilities=DividendsPayable;Maturity=LaterThanOneYearAndNotLaterThanThreeYears;,0
0xeb2599e9ebc80b62103ec3f18f61e487,ClassesOfFinancialLiabilities=OtherDerivativeLiabilities;,0
0xec618a98734bd232082aa1b8d8e4016b,CategoriesOfRelatedParties=JointVenturesWhereEntityIsVenturer;NonadjustingEventsAfterReportingPeriod=AnnouncingOrCommencingImplementationOfMajorRestructuring;,0
0xdb400bf9b3e7e5c062455ad81e4f8161,GeographicalAreas=CountryOfDomicile;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=Unusedtaxexpiry2039;,0
0xfbefdb8273eabf9b60a02bbc176776c5,ClassesOfFinancialLiabilities=OtherDerivativeLiabilities;Maturity=LaterThanOneYearAndNotLaterThanThreeYears;,0
0xfcf4037e016afb49685020bec4dea69f,SignificantInvestmentsInSubsidiaries=NukemInvestmentsGmbh;,0
0xfe30ea7d417fd266a98f9873cc55e785,ClassesOfAssets=CanadianEquitySecurities;DefinedBenefitPlans=DomesticDefinedBenefitPlans;,0
0x10ad8eeb11c10eebd57819a4259bd930,IndividualAssetsOrCashgeneratingUnits=McArthurRiverKeyLakeOperations;Segments=Uranium;,0
0x152df5fbc717ce05ee9060ecc2f4e9bf,IndividualAssetsOrCashgeneratingUnits=NukemCgu;Segments=OtherSegment;,0
0x45ca55f839ae2e8dcaf8810c8ff06b70,ClassesOfFinancialInstruments=LongTermReceivablesInvestmentsOther;TypesOfRisks=CurrencyRisk;,0
0x50322e9b439b6861f69c7d1fcbede424,ClassesOfIntangibleAssetsAndGoodwill=Goodwill;IndividualAssetsOrCashgeneratingUnits=NukemCgu;,0
0x6519d9acf063038c62a5712f1a028309,IndividualAssetsOrCashgeneratingUnits=Inkai;Segments=Uranium;,0
0x85decc8988a2ea7f4e36102f54307d82,ClassesOfFinancialAssets=OtherEquityInvestments;,0
0xbb86e73112aec618c9bebdfb18fcc068,Currency=USD;Segments=ReportableSegments;,0
0x98a26fc20ca6c902121d6e8b6c07518e,IndividualAssetsOrCashgeneratingUnits=UsOperations;Segments=Uranium;,0
0xa56e513cb8864a51def6b6eeb759fdc3,ClassesOfIntangibleAssetsAndGoodwill=CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights;IndividualAssetsOrCashgeneratingUnits=UfpInvestments;,0
